Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,PageValues,SpecialDay,Region,Weekend,VisitorType,Month,TrafficType,OperatingSystems,Browser,Revenue
1,18.6,2,54.4,45,0.017021277,0,0,7,TRUE,Returning_Visitor,Jul,13,3,2,FALSE
0,0,0,0,2,0.2,0,0,3,FALSE,Returning_Visitor,Aug,1,1,1,FALSE
1,36.3,0,0,1,0.053333333,0,0,3,FALSE,Returning_Visitor,Sep,6,3,2,TRUE
4,184.3666667,0,0,3,0,0,0,1,FALSE,Returning_Visitor,Oct,5,3,2,FALSE
0,0,3,114.8,22,0,2.749716646,0,3,FALSE,Returning_Visitor,Sep,1,1,1,TRUE
0,0,0,0,2,0,0,0,2,TRUE,Returning_Visitor,June,3,2,2,FALSE
1,18.2,0,0,0,0,0,0,1,FALSE,New_Visitor,Oct,5,2,4,FALSE
8,185,0,0,12,0.00625,0,0,1,TRUE,Returning_Visitor,Oct,13,3,2,FALSE
1,15.2,2,55.4,52,0,0,0,1,FALSE,Returning_Visitor,Nov,1,2,6,FALSE
19,902.16,2,39.2,27,0,16.43725303,0,1,FALSE,Returning_Visitor,Nov,5,2,5,FALSE
0,0,0,0,2,0.2,0,0,2,FALSE,Returning_Visitor,June,3,2,2,FALSE
4,131.1,0,0,13,0,0,0,1,FALSE,Returning_Visitor,Oct,2,2,2,FALSE
2,124,0,0,2,0,0,0,1,FALSE,New_Visitor,Aug,1,2,2,FALSE
2,17,0,0,6,0.025,0,0,7,FALSE,Returning_Visitor,Aug,1,2,2,FALSE
3,100.92,0,0,9,0,0,0,1,TRUE,Returning_Visitor,Oct,1,3,2,FALSE
11,268.2,2,71.1,49,0,0,0,4,FALSE,Returning_Visitor,Sep,1,2,5,TRUE
0,0,0,0,20,0.045,0,0,2,FALSE,Returning_Visitor,June,3,1,1,FALSE
4,95.8,2,35.7,14,0,0,0,7,FALSE,New_Visitor,Oct,2,2,4,FALSE
2,182.4,1,0,19,0.027272727,0,0,1,FALSE,Returning_Visitor,Oct,2,3,2,FALSE
1,7,0,0,24,0.017391304,0,0,4,TRUE,Returning_Visitor,Aug,3,1,1,FALSE
2,41.2,0,0,51,0,0,0,1,FALSE,Returning_Visitor,Oct,1,4,1,FALSE
2,28.2,0,0,16,0.033333333,0,0,1,FALSE,Returning_Visitor,Oct,1,2,2,FALSE
1,5,0,0,7,0.025,0,0,7,FALSE,Returning_Visitor,Sep,4,1,2,FALSE
2,209.5,0,0,102,0.051797386,0,0,1,FALSE,Returning_Visitor,Oct,13,3,2,FALSE
3,204.4,0,0,4,0,0,0,6,FALSE,New_Visitor,Nov,2,2,2,FALSE
4,46.4,0,0,5,0,0,0,4,FALSE,New_Visitor,Oct,4,2,2,FALSE
4,45.4,0,0,14,0,0,0,1,FALSE,New_Visitor,Jul,5,2,2,FALSE
2,27.2,0,0,62,0.009375,0,0,7,FALSE,Returning_Visitor,Nov,1,2,5,FALSE
1,45.4,0,0,15,0,0,0,3,FALSE,New_Visitor,Jul,4,2,2,FALSE
0,0,0,0,1,0.2,0,0,3,TRUE,Returning_Visitor,June,4,1,8,FALSE
0,0,0,0,33,0,0,0,1,FALSE,Returning_Visitor,Jul,2,2,2,FALSE
4,47.8,0,0,7,0.018181818,0,0,3,FALSE,Returning_Visitor,Jul,4,3,3,FALSE
1,23.2,0,0,24,0,14.22049566,0,2,FALSE,Returning_Visitor,Aug,1,2,2,FALSE
3,80.5,0,0,62,0.008196721,0,0,5,FALSE,Returning_Visitor,Aug,1,2,2,FALSE
4,124.7,5,88.9,11,0.010526316,0,0,3,FALSE,New_Visitor,June,2,3,2,FALSE
4,155,0,0,31,0.025,0,0,8,FALSE,Returning_Visitor,Nov,3,3,2,FALSE
0,0,0,0,7,0,54.20146753,0,1,FALSE,New_Visitor,Nov,2,2,2,TRUE
4,282.1,0,0,7,0,0,0,2,FALSE,New_Visitor,Aug,5,1,1,FALSE
7,148.6,3,99.6,8,0,27.14408757,0,1,FALSE,Returning_Visitor,Sep,2,2,2,TRUE
6,83.4,1,102.3,34,0.008823529,0,0,6,FALSE,Returning_Visitor,Nov,2,1,1,FALSE
0,0,0,0,104,0.006213018,0,0,1,FALSE,Returning_Visitor,Jul,1,2,2,FALSE
0,0,0,0,23,0.026086957,0,0,5,FALSE,Returning_Visitor,Aug,1,2,2,FALSE
0,0,0,0,1,0.2,0,0,4,FALSE,New_Visitor,Nov,1,3,2,FALSE
0,0,0,0,6,0,0,0,6,FALSE,Returning_Visitor,Aug,1,2,2,FALSE
9,228.2,1,0,7,0.02,0,0,1,FALSE,Returning_Visitor,Nov,20,2,2,FALSE
4,271.2,0,0,4,0,0,0,1,FALSE,Returning_Visitor,Oct,2,3,2,FALSE
7,140.5733333,1,108.8,43,0.008333333,19.64189593,0,6,FALSE,Returning_Visitor,Nov,5,3,2,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,Aug,3,2,2,FALSE
3,31.2,1,42.4,13,0,0,0,6,FALSE,New_Visitor,Nov,2,2,2,FALSE
0,0,0,0,53,0.020754717,0,0,1,FALSE,Returning_Visitor,June,1,2,2,FALSE
6,229,2,40.02,71,0.01027027,0,0,2,TRUE,Returning_Visitor,Oct,1,1,1,FALSE
4,68.4,0,0,14,0,0,0,7,FALSE,New_Visitor,Aug,2,2,2,FALSE
7,165.1,0,0,63,0,0,0,2,FALSE,Returning_Visitor,June,3,4,2,FALSE
1,15.2,0,0,30,0,0,0,1,FALSE,Returning_Visitor,Sep,2,2,2,FALSE
1,18.2,0,0,44,0.042222222,0,0,1,FALSE,Returning_Visitor,Oct,13,2,2,FALSE
0,0,0,0,12,0.061111111,0,0,6,FALSE,Returning_Visitor,Jul,4,2,2,FALSE
0,0,3,201.9,27,0,3.92827844,0,1,FALSE,Returning_Visitor,Sep,4,2,2,TRUE
0,0,0,0,14,0.013333333,0,0,6,FALSE,Returning_Visitor,Aug,3,2,2,FALSE
4,237,3,87.7,16,0.021212121,0,0,1,FALSE,Returning_Visitor,Oct,3,7,1,FALSE
3,145.2,0,0,11,0,0,0,2,FALSE,Returning_Visitor,June,1,2,2,FALSE
14,286.5333333,2,118.8,31,0,33.05509961,0,7,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,0,0,10,0,0,0,6,FALSE,Returning_Visitor,Sep,2,1,1,FALSE
0,0,0,0,27,0,0,0,7,TRUE,Returning_Visitor,Jul,1,2,2,FALSE
0,0,0,0,3,0,23.79060609,0,8,FALSE,New_Visitor,Aug,3,1,1,TRUE
6,44.4,1,0,38,0.006342495,0,0,2,FALSE,Returning_Visitor,June,3,2,2,FALSE
4,75.86666667,0,0,72,0.006756757,11.34860076,0,7,FALSE,Returning_Visitor,June,1,2,2,FALSE
1,68.6,0,0,73,0.011111111,0,0,3,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
4,47.3,1,0,32,0,0,0,9,FALSE,Returning_Visitor,Aug,2,2,2,FALSE
3,180.4,0,0,12,0.042857143,0,0,2,FALSE,Returning_Visitor,Oct,20,2,2,FALSE
2,172.4,3,134,15,0,0,0,1,TRUE,Returning_Visitor,Sep,2,2,2,FALSE
23,335.1309524,5,399.8,88,0.015758703,0,0,3,TRUE,Returning_Visitor,Aug,2,3,2,FALSE
2,210.6,0,0,4,0,0,0,7,TRUE,New_Visitor,Nov,6,3,2,FALSE
2,152.2,0,0,28,0,0,0,7,FALSE,New_Visitor,Sep,1,1,8,FALSE
1,15.2,0,0,11,0.005555556,31.49043616,0,5,FALSE,Returning_Visitor,June,2,2,2,TRUE
8,352.4,1,49.73333333,12,0.011764706,0,0,1,FALSE,Returning_Visitor,Sep,4,3,2,FALSE
3,167,0,0,42,0,0,0,1,FALSE,Returning_Visitor,Aug,3,2,4,FALSE
3,40.2,0,0,3,0,0,0,1,TRUE,Returning_Visitor,Oct,2,2,2,FALSE
4,174.8,0,0,16,0,0,0,4,FALSE,New_Visitor,Sep,2,3,2,FALSE
0,0,0,0,13,0,0,0,3,FALSE,Returning_Visitor,Jul,2,2,2,FALSE
0,0,0,0,36,0.060925926,0,0,2,FALSE,Returning_Visitor,Jul,13,3,2,FALSE
0,0,0,0,3,0,0,0,3,TRUE,Returning_Visitor,Aug,4,3,2,FALSE
7,236.4,0,0,14,0.059649123,0,0,4,FALSE,Returning_Visitor,June,3,3,2,FALSE
0,0,0,0,24,0,19.47465798,0,1,FALSE,New_Visitor,Nov,2,4,1,TRUE
1,0,2,30.26666667,33,0.005714286,2.159096645,0,1,TRUE,Returning_Visitor,Oct,1,2,5,TRUE
3,154,0,0,8,0,27.93478267,0,4,FALSE,Returning_Visitor,Jul,4,1,1,TRUE
2,22.8,0,0,81,0,0,0,1,FALSE,Returning_Visitor,Sep,3,1,1,TRUE
2,171.2,0,0,16,0.011111111,0,0,6,FALSE,Returning_Visitor,Oct,4,1,2,FALSE
0,0,0,0,56,0.007407407,0,0,3,FALSE,Returning_Visitor,Aug,3,1,1,FALSE
3,86.6,0,0,35,0,0,0,1,FALSE,New_Visitor,Oct,2,2,5,FALSE
10,367.6333333,5,74.5,181,0,4.529635712,0,4,FALSE,Returning_Visitor,Oct,1,2,2,FALSE
1,15.2,0,0,19,0,0,0,7,FALSE,Returning_Visitor,Aug,3,2,2,TRUE
1,5,1,7,31,0.034375,0,0,3,FALSE,Returning_Visitor,Jul,13,3,2,FALSE
3,196.4,0,0,9,0.027272727,0,0,6,FALSE,Returning_Visitor,Sep,13,3,2,FALSE
5,83.16666667,0,0,18,0.010526316,0,0,2,TRUE,Returning_Visitor,Jul,13,2,2,FALSE
3,70.4,0,0,9,0,0,0,1,FALSE,New_Visitor,Oct,3,1,1,FALSE
0,0,0,0,48,0.008510638,0,0,5,FALSE,Returning_Visitor,Jul,1,2,2,FALSE
0,0,0,0,45,0.019259259,0,0,3,FALSE,Returning_Visitor,June,3,4,1,FALSE
4,138.1,0,0,20,0.0125,0,0,4,TRUE,Returning_Visitor,Sep,4,3,3,FALSE
3,93.10666667,4,87.6,32,0.005128205,17.27062073,0,5,FALSE,Returning_Visitor,Nov,2,1,1,TRUE
3,36.7032967,4,42.2,51,0.024223602,6.854149002,0,1,FALSE,Returning_Visitor,Oct,1,3,2,FALSE
2,6,0,0,9,0,0,0,4,TRUE,Returning_Visitor,Sep,4,1,1,TRUE
4,66.76,0,0,10,0,0,0,7,FALSE,New_Visitor,Aug,2,2,2,FALSE
0,0,0,0,8,0,0,0,2,FALSE,Returning_Visitor,June,1,2,7,FALSE
4,60.2,0,0,13,0,20.10126693,0,4,FALSE,New_Visitor,Oct,2,1,1,TRUE
6,245.9333333,2,15.2,27,0.012903226,4.945717395,0,9,FALSE,Returning_Visitor,Nov,6,2,2,FALSE
7,285.7,0,0,28,0,10.57326688,0,6,FALSE,Returning_Visitor,Nov,3,1,1,TRUE
0,0,0,0,23,0,0,0,3,TRUE,Returning_Visitor,June,15,1,1,FALSE
5,81.6,0,0,16,0.00952381,0,0,2,FALSE,New_Visitor,Sep,5,2,4,FALSE
6,262.02,0,0,25,0,2.368830117,0,3,FALSE,Returning_Visitor,Sep,2,2,2,FALSE
2,126,0,0,2,0,0,0,6,TRUE,New_Visitor,Aug,5,3,2,FALSE
1,22.2,0,0,34,0.017142857,0,0,6,TRUE,Returning_Visitor,Oct,1,2,2,FALSE
4,76.4,0,0,2,0,16.77416803,0,6,FALSE,Returning_Visitor,Oct,2,2,2,TRUE
3,94.7,0,0,20,0.009090909,0,0,2,FALSE,New_Visitor,Jul,4,1,1,FALSE
3,149.0666667,0,0,19,0.019047619,0,0,1,FALSE,Returning_Visitor,Nov,2,3,2,FALSE
0,0,0,0,9,0.044444444,0,0,3,FALSE,Returning_Visitor,June,1,2,2,FALSE
6,132.22,3,18,22,0,0,0,1,TRUE,New_Visitor,Oct,2,2,2,FALSE
7,421.25,0,0,59,0.012239583,28.52919049,0,1,FALSE,Returning_Visitor,June,20,2,6,TRUE
3,73.2,5,124.2666667,10,0,0,0,5,FALSE,New_Visitor,Sep,1,2,2,FALSE
7,115.7272727,0,0,43,0.030612245,0,0,2,FALSE,Returning_Visitor,Jul,13,2,2,FALSE
6,473.7,1,42.4,47,0.007435897,0,0,8,TRUE,Returning_Visitor,Jul,1,3,3,FALSE
0,0,0,0,3,0.066666667,0,0,2,FALSE,Returning_Visitor,June,1,3,2,FALSE
0,0,0,0,14,0.021428571,0,0,3,FALSE,Returning_Visitor,Jul,3,4,5,FALSE
8,203.6,1,0,42,0,37.35725827,0,5,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
3,72.4,0,0,3,0,0,0,7,TRUE,Returning_Visitor,June,3,1,1,TRUE
3,140,0,0,26,0,0,0,2,TRUE,Returning_Visitor,Nov,2,4,5,FALSE
7,107.75,1,1021.6,33,0.004761905,40.18975207,0,1,TRUE,Returning_Visitor,Oct,4,3,2,FALSE
0,0,1,56.4,14,0,45.92878029,0,2,FALSE,Returning_Visitor,Nov,20,2,2,TRUE
3,31.2,0,0,4,0.028571429,0,0,3,FALSE,Returning_Visitor,June,2,2,2,FALSE
0,0,0,0,25,0,0,0,1,FALSE,Returning_Visitor,Sep,2,2,2,FALSE
16,590.925,0,0,54,0.009375,1.288569678,0,8,FALSE,Returning_Visitor,Oct,1,2,4,FALSE
0,0,0,0,7,0,58.9241766,0,1,FALSE,Returning_Visitor,Aug,2,4,2,TRUE
0,0,0,0,22,0,0,0,3,FALSE,Returning_Visitor,June,2,2,4,FALSE
5,46.5,0,0,94,0.005050505,6.322599996,0,8,FALSE,Returning_Visitor,Aug,1,2,2,FALSE
0,0,0,0,1,0.2,0,0,9,FALSE,Returning_Visitor,June,5,1,1,FALSE
0,0,0,0,2,0,0,0,4,FALSE,Returning_Visitor,Jul,3,1,1,FALSE
3,37.3,0,0,19,0.018181818,0,0,7,FALSE,Returning_Visitor,Jul,4,2,2,FALSE
4,49.2,0,0,3,0,0,0,3,FALSE,New_Visitor,Nov,2,2,2,TRUE
3,52.9,0,0,8,0,26.18180656,0,1,FALSE,New_Visitor,Jul,2,1,1,FALSE
9,201.85,2,20.6,43,0,0,0,3,FALSE,New_Visitor,Aug,1,3,2,FALSE
7,253.4,0,0,12,0,0,0,3,FALSE,New_Visitor,June,5,2,5,FALSE
7,131.08,1,124.9,159,0.001204819,6.047203519,0,2,FALSE,Returning_Visitor,Jul,2,2,10,FALSE
7,95.17,1,11.1,68,0,37.68626909,0,3,FALSE,Returning_Visitor,June,3,2,2,FALSE
14,325.48,6,22.6,24,0.024324324,0,0,2,TRUE,Returning_Visitor,Sep,4,1,1,FALSE
6,174.4571429,2,24.2,107,0,2.385969641,0,1,TRUE,Returning_Visitor,June,2,2,4,FALSE
0,0,0,0,8,0,37.96905976,0,1,FALSE,New_Visitor,Aug,5,2,5,TRUE
6,285.9,0,0,13,0,53.11442085,0,4,FALSE,New_Visitor,Nov,2,1,1,TRUE
0,0,0,0,13,0,0,0,1,FALSE,Returning_Visitor,Sep,1,2,5,FALSE
5,247.1,0,0,8,0,0,0,8,TRUE,Returning_Visitor,Oct,1,1,8,FALSE
0,0,0,0,8,0,0,0,1,FALSE,New_Visitor,Oct,2,1,1,FALSE
4,103.6,1,27.2,26,0,47.12454606,0,1,TRUE,Returning_Visitor,Nov,2,2,6,TRUE
7,141.8388889,0,0,33,0.006666667,11.84059922,0,3,FALSE,Returning_Visitor,June,1,2,2,FALSE
1,45.4,0,0,41,0.019512195,0,0,3,FALSE,Returning_Visitor,Oct,3,1,1,FALSE
0,0,0,0,11,0.036363636,0,0,6,FALSE,Returning_Visitor,Oct,1,1,1,FALSE
2,30.2,0,0,32,0,0,0,1,FALSE,New_Visitor,Jul,5,2,4,FALSE
1,90.6,0,0,11,0.053333333,0,0,8,FALSE,Returning_Visitor,Aug,1,3,2,FALSE
10,196.25,1,46.4,271,0.005995204,0.038034542,0,2,TRUE,Returning_Visitor,Jul,3,2,2,FALSE
5,163,0,0,5,0.02,0,0,2,TRUE,New_Visitor,Oct,20,2,2,FALSE
0,0,0,0,6,0.066666667,0,0,3,FALSE,Returning_Visitor,Oct,2,2,5,FALSE
2,9,0,0,26,0,36.0824516,0,4,FALSE,Returning_Visitor,Nov,20,2,2,FALSE
0,0,0,0,6,0.033333333,0,0,2,FALSE,Returning_Visitor,Oct,1,2,6,FALSE
5,38.57777778,2,9,7,0,0,0,1,TRUE,Returning_Visitor,Jul,2,1,1,TRUE
0,0,0,0,4,0,0,0,1,FALSE,New_Visitor,Aug,3,1,1,FALSE
3,133.8666667,0,0,7,0,0,0,1,TRUE,Returning_Visitor,Oct,1,1,2,FALSE
3,69.1,0,0,24,0,0,0,1,FALSE,New_Visitor,Sep,2,2,2,FALSE
3,142.1333333,2,141.2,8,0.008333333,0,0,1,TRUE,Returning_Visitor,Oct,2,1,1,FALSE
4,206.6,0,0,6,0.025,0,0,3,FALSE,Returning_Visitor,Sep,5,3,2,FALSE
0,0,0,0,3,0.2,0,0,1,FALSE,Returning_Visitor,Nov,11,3,2,TRUE
0,0,0,0,1,0.2,0,0,1,TRUE,Returning_Visitor,Nov,20,2,2,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,June,3,1,1,FALSE
0,0,3,62.8,90,0.002898551,0,0,3,FALSE,Returning_Visitor,Aug,4,1,1,FALSE
2,39.4,0,0,40,0,23.76322043,0,6,TRUE,Returning_Visitor,Nov,3,4,2,TRUE
0,0,0,0,67,0,0,0,9,FALSE,Returning_Visitor,Aug,1,1,8,FALSE
2,95.8,0,0,83,0.000340136,19.61979883,0,4,FALSE,Returning_Visitor,Sep,3,2,2,TRUE
15,182.7,0,0,60,0.005882353,0,0,1,FALSE,Returning_Visitor,Oct,3,4,2,FALSE
0,0,0,0,9,0,0,0,1,FALSE,New_Visitor,Oct,2,3,2,FALSE
1,21.2,0,0,41,0,0,0,3,FALSE,Returning_Visitor,Nov,3,2,2,FALSE
3,121.4,1,6,36,0.05787037,0,0,8,TRUE,Returning_Visitor,Jul,1,2,2,FALSE
5,171.9,4,145.1666667,171,0.002259887,0,0,3,FALSE,Returning_Visitor,Sep,2,2,2,FALSE
3,230.1,0,0,7,0,35.25541691,0,3,FALSE,Returning_Visitor,Nov,5,1,1,FALSE
1,19.2,0,0,55,0,5.767419658,0,1,TRUE,Returning_Visitor,Aug,1,2,4,FALSE
3,151,0,0,21,0,0,0,3,FALSE,Returning_Visitor,Oct,2,2,2,FALSE
6,342.1,0,0,82,0.002325581,0,0,1,FALSE,Returning_Visitor,Sep,3,2,2,FALSE
3,133.4666667,2,199.4,150,0.005664488,0,0,3,TRUE,Returning_Visitor,Oct,13,2,2,FALSE
6,72.04,2,206.6,24,0.007142857,15.70942935,0,2,FALSE,Returning_Visitor,Aug,2,2,2,TRUE
1,4,1,0,22,0,1.453922921,0,1,FALSE,Returning_Visitor,Oct,2,2,2,TRUE
3,44.3,0,0,17,0.01,64.2879309,0,1,FALSE,Returning_Visitor,Aug,2,1,2,TRUE
0,0,0,0,111,0.005405405,0,0,3,TRUE,Returning_Visitor,Aug,3,4,1,FALSE
1,5,2,33.3,16,0.010526316,0,0,7,FALSE,Returning_Visitor,Jul,1,2,2,FALSE
2,73.6,5,155.5666667,44,0.01254902,4.107661192,0,4,FALSE,Returning_Visitor,Sep,1,2,2,FALSE
8,82.85,0,0,84,0.002556818,0,0,7,FALSE,Returning_Visitor,June,3,1,1,FALSE
4,41.2,1,0,15,0.022222222,0,0,4,FALSE,Returning_Visitor,Jul,2,1,1,FALSE
5,70.20765027,0,0,89,0.001811594,5.887666731,0,4,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
10,42.1,0,0,37,0.009090909,0,0,1,FALSE,Returning_Visitor,Aug,2,1,1,FALSE
1,63.4,0,0,6,0,0,0,3,FALSE,Returning_Visitor,Oct,1,2,2,FALSE
5,69.03333333,0,0,24,0,42.9845308,0,3,FALSE,Returning_Visitor,Oct,2,2,6,FALSE
3,81.6,0,0,13,0,0,0,5,FALSE,New_Visitor,Sep,5,1,1,FALSE
1,508.8,0,0,7,0,0,0,1,FALSE,Returning_Visitor,Jul,1,1,1,FALSE
5,156.2,0,0,22,0,32.22252197,0,3,TRUE,New_Visitor,Sep,5,1,1,TRUE
2,65.4,0,0,79,0.001265823,0,0,1,FALSE,Returning_Visitor,Sep,3,3,2,FALSE
1,18.1,2,72.5,9,0.018181818,0,0,2,FALSE,New_Visitor,June,2,2,2,FALSE
0,0,0,0,20,0.033,0,0,6,FALSE,Returning_Visitor,Oct,1,3,2,FALSE
0,0,0,0,1,0.2,0,0,3,FALSE,Returning_Visitor,June,13,3,2,FALSE
0,0,0,0,39,0.032478632,0,0,6,FALSE,Returning_Visitor,Jul,3,1,1,FALSE
7,154.9333333,0,0,31,0.018181818,5.316109207,0,3,FALSE,Returning_Visitor,Jul,1,1,1,FALSE
0,0,0,0,10,0,0,0,3,FALSE,Returning_Visitor,Aug,4,1,1,FALSE
0,0,0,0,27,0.007407407,0,0,7,FALSE,Returning_Visitor,Aug,6,3,2,FALSE
4,82.7,0,0,26,0,0,0,1,FALSE,New_Visitor,Nov,2,2,2,FALSE
0,0,0,0,51,0,9.063088034,0,2,FALSE,Returning_Visitor,Aug,1,2,2,TRUE
0,0,0,0,7,0.2,0,0,6,FALSE,Returning_Visitor,June,13,2,2,FALSE
4,94.23333333,2,72,145,0.001360544,0.26809298,0,2,FALSE,Returning_Visitor,Aug,1,2,2,FALSE
0,0,0,0,72,0.033789954,0,0,2,FALSE,Returning_Visitor,Sep,1,2,5,FALSE
4,23.53333333,0,0,10,0.011111111,0,0,2,TRUE,Returning_Visitor,June,3,2,2,FALSE
7,216.4,0,0,37,0,0,0,1,FALSE,Returning_Visitor,Sep,1,2,2,FALSE
10,821.0754098,1,0,55,0,0.98110865,0,2,FALSE,Returning_Visitor,Nov,1,2,2,FALSE
1,7.6,1,0,3,0,0,0,1,TRUE,Returning_Visitor,Sep,2,2,2,FALSE
5,277.8,0,0,25,0,7.48051616,0,2,TRUE,New_Visitor,Jul,2,2,10,TRUE
1,62.13333333,0,0,79,0.004878049,4.127430681,0,1,FALSE,Returning_Visitor,Oct,2,2,4,TRUE
4,55.8,0,0,17,0,0,0,1,FALSE,New_Visitor,Jul,2,2,2,FALSE
1,34.2,0,0,26,0,22.65617015,0,6,TRUE,New_Visitor,Oct,2,3,2,TRUE
0,0,1,37.2,37,0.005555556,0,0,2,FALSE,Returning_Visitor,Nov,2,2,2,FALSE
1,76.6,2,23.2,46,0.004255319,10.72449269,0,1,FALSE,Returning_Visitor,Jul,1,2,2,TRUE
4,64.66666667,0,0,50,0,0,0,4,FALSE,New_Visitor,Aug,2,2,2,FALSE
0,0,0,0,1,0,0,0,2,FALSE,Returning_Visitor,Sep,1,2,2,FALSE
1,8,0,0,11,0,0,0,1,FALSE,Returning_Visitor,Aug,2,2,2,FALSE
2,318.2,0,0,6,0.05,0,0,1,FALSE,Returning_Visitor,Nov,1,2,2,FALSE
0,0,0,0,15,0.04,0,0,1,FALSE,Returning_Visitor,Jul,3,2,2,FALSE
1,218.6,0,0,19,0.003333333,0,0,1,FALSE,Returning_Visitor,Aug,2,3,2,FALSE
9,254.5,0,0,26,0.006060606,1.725866353,0,2,FALSE,Returning_Visitor,Sep,3,2,5,FALSE
10,1251.2,7,250,414,0.009900332,1.033757336,0,4,FALSE,Returning_Visitor,Sep,13,2,2,FALSE
5,79.1,0,0,36,0.025,0,0,2,TRUE,Returning_Visitor,Sep,2,1,2,FALSE
0,0,2,53,12,0,0,0,2,FALSE,New_Visitor,Jul,4,1,1,FALSE
0,0,0,0,2,0,0,0,1,FALSE,Returning_Visitor,Aug,4,3,2,FALSE
2,94.6,1,74.6,16,0,0,0,9,FALSE,New_Visitor,Jul,2,1,2,FALSE
0,0,0,0,1,0.2,0,0,4,FALSE,Returning_Visitor,Sep,4,2,4,FALSE
4,60.4,0,0,7,0,30.84751033,0,9,FALSE,Returning_Visitor,Sep,3,2,2,FALSE
16,381.6731217,3,199.4,86,0.015067698,3.885233567,0,8,FALSE,Returning_Visitor,Jul,4,3,2,TRUE
0,0,1,68.5,58,0.000209249,0,0,3,FALSE,Returning_Visitor,June,6,3,2,FALSE
5,150.2,2,20,22,0.028,0,0,7,FALSE,Returning_Visitor,Oct,3,2,2,FALSE
4,75.1,0,0,7,0,0,0,6,FALSE,Returning_Visitor,Sep,2,2,4,TRUE
7,81.5,0,0,56,0,0,0,1,FALSE,Returning_Visitor,June,4,3,2,FALSE
0,0,0,0,11,0,33.83646892,0,6,FALSE,New_Visitor,June,1,2,2,TRUE
0,0,0,0,7,0,53.6853974,0,1,FALSE,New_Visitor,Aug,2,2,2,TRUE
2,303.2,0,0,13,0,0,0,3,TRUE,Returning_Visitor,Oct,2,1,1,FALSE
0,0,2,111.9,25,0.065384615,0,0,4,FALSE,Returning_Visitor,Jul,3,3,2,FALSE
3,21.2,0,0,23,0.002083333,0,0,3,FALSE,Returning_Visitor,Jul,4,3,2,FALSE
7,73.23333333,1,0,310,3.94E-05,0.098621403,0,1,FALSE,Returning_Visitor,Jul,4,4,1,TRUE
2,76.6,0,0,28,0.014814815,45.19820194,0,1,TRUE,Returning_Visitor,June,1,1,2,TRUE
2,7,0,0,40,0,0,0,9,FALSE,Returning_Visitor,Oct,4,2,2,FALSE
0,0,0,0,3,0,0,0,2,FALSE,Returning_Visitor,Jul,1,2,2,FALSE
0,0,0,0,8,0,0,0,1,TRUE,New_Visitor,Nov,4,1,1,FALSE
0,0,1,6,65,0.018785882,0,0,2,FALSE,Returning_Visitor,Jul,3,2,2,FALSE
0,0,0,0,3,0.066666667,0,0,1,TRUE,Returning_Visitor,Aug,1,2,4,FALSE
3,130.35,1,21.2,8,0,0,0,5,FALSE,New_Visitor,June,2,2,2,TRUE
1,23.31428571,0,0,15,0,4.90908873,0,3,FALSE,Returning_Visitor,Jul,2,2,2,FALSE
0,0,0,0,6,0,0,0,1,FALSE,Returning_Visitor,Oct,1,2,5,FALSE
14,574.4511905,0,0,41,0,36.96220452,0,3,FALSE,Returning_Visitor,Sep,4,3,2,TRUE
2,72.6,1,15.2,6,0,0,0,1,TRUE,Returning_Visitor,Jul,4,2,10,FALSE
1,24.2,0,0,0,0,0,0,1,TRUE,Returning_Visitor,Nov,3,1,1,TRUE
4,190.5,0,0,29,0.012903226,0,0,3,FALSE,Returning_Visitor,Sep,4,3,2,FALSE
1,4,0,0,7,0,0,0,6,FALSE,Returning_Visitor,Aug,2,3,2,FALSE
0,0,0,0,35,0,3.70979448,0,3,FALSE,Returning_Visitor,Jul,4,2,2,TRUE
4,120.7,0,0,5,0,0,0,4,FALSE,New_Visitor,Oct,5,2,2,FALSE
0,0,0,0,62,0.003174603,0,0,2,FALSE,Returning_Visitor,June,1,2,10,FALSE
3,83.4,0,0,43,0,0,0,1,FALSE,Returning_Visitor,Oct,20,2,2,FALSE
7,272.0333333,0,0,13,0.011764706,0,0,1,FALSE,Returning_Visitor,Nov,20,3,2,FALSE
2,76.76666667,2,9,17,0.00952381,0,0,3,FALSE,Returning_Visitor,Sep,5,2,2,FALSE
0,0,0,0,16,0.00625,0,0,1,FALSE,Returning_Visitor,Aug,4,2,2,TRUE
9,138.5666667,1,21.2,39,0.009756098,0,0,3,FALSE,Returning_Visitor,Oct,3,1,1,FALSE
0,0,0,0,24,0.032,0,0,4,FALSE,Returning_Visitor,Sep,13,2,2,FALSE
7,199.8333333,0,0,27,0,0,0,1,TRUE,New_Visitor,Aug,2,2,5,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,June,1,1,8,FALSE
1,43.4,0,0,29,0,0,0,1,FALSE,New_Visitor,Nov,3,1,1,FALSE
